startsAdverb,hasThirdPronoun,hasDemonstrative,wh_start,pos_3gram_NNP_NNP_NNP,pos_2gram_NNP_NNP,cal_pos_1grams_tag_list,targetTitle_linsear_write_formula,targetTitle_gunning_fog,targetTitle_coleman_liau_index,targetTitleCountWords,truth_label
False,False,False,False,0,1,3,3.5,23.37777777777778,,1,no-clickbait
False,False,False,False,0,0,0,9.0,13.810526315789474,,1,clickbait
False,False,False,False,0,0,0,0.5,3.2,,1,clickbait
False,False,False,False,0,0,1,7.5,16.0,,1,no-clickbait
False,False,False,False,1,4,9,4.0,16.8,,1,no-clickbait
False,False,False,False,0,0,0,3.0,25.200000000000003,,1,no-clickbait
False,True,False,False,0,0,1,4.0,10.0,,1,clickbait
False,False,False,False,5,6,0,2.5,20.200000000000003,,1,clickbait
False,False,False,True,0,0,1,0.5,3.2,,1,no-clickbait
False,False,False,False,0,1,3,6.0,22.0,,1,no-clickbait
False,False,False,False,0,1,2,3.0,18.933333333333334,,1,no-clickbait
False,False,False,False,0,0,0,2.0,16.228571428571428,,1,clickbait
False,False,False,False,0,0,2,5.5,17.30909090909091,,1,clickbait
False,False,False,False,0,0,2,2.5,22.0,,1,no-clickbait
False,False,False,True,0,0,3,3.0,10.044444444444444,,1,no-clickbait
False,False,False,False,3,5,0,3.0,15.200000000000001,,1,no-clickbait
False,True,False,False,2,4,3,6.5,16.171428571428574,,1,no-clickbait
False,False,False,False,0,1,2,2.5,18.0,,1,no-clickbait
False,True,False,False,2,4,6,4.0,22.58461538461539,,1,no-clickbait
False,True,False,False,0,1,2,3.0,15.200000000000001,,1,clickbait
False,False,False,False,1,3,7,8.5,24.33684210526316,,1,no-clickbait
False,True,False,False,0,2,5,6.5,20.564705882352943,,1,no-clickbait
False,False,False,True,0,0,0,3.5,10.044444444444444,,1,no-clickbait
False,False,False,False,0,0,2,0.75,18.6,,1,no-clickbait
False,False,False,False,0,0,2,3.5,28.218181818181815,,1,no-clickbait
False,False,False,False,0,0,2,5.0,10.0,,1,no-clickbait
False,False,False,False,0,0,1,2.0,25.200000000000003,,1,no-clickbait
False,False,False,False,1,4,2,3.5,26.0,,1,clickbait
False,False,False,False,0,0,0,5.5,10.276923076923078,,1,no-clickbait
False,True,False,False,0,1,4,5.5,21.885714285714286,,1,no-clickbait
False,False,False,False,0,0,2,3.0,18.933333333333334,,1,no-clickbait
False,True,False,False,0,3,2,6.5,24.0,,1,no-clickbait
False,False,True,False,0,2,2,1.5,15.109090909090908,,1,clickbait
False,False,True,False,0,3,1,7.0,15.858823529411765,,1,no-clickbait
False,False,False,False,0,0,1,3.5,33.371428571428574,,1,clickbait
False,False,False,False,6,8,1,5.0,16.8,,1,no-clickbait
False,False,False,False,0,0,5,3.5,25.200000000000003,,1,no-clickbait
False,False,False,False,4,6,4,3.5,23.37777777777778,,1,no-clickbait
False,False,False,False,0,1,4,5.0,41.15555555555556,,1,no-clickbait
False,False,False,False,3,4,1,4.0,17.30909090909091,,1,clickbait
False,False,False,True,0,0,2,2.5,20.200000000000003,,1,no-clickbait
False,False,False,False,0,2,3,3.0,14.488888888888889,,1,no-clickbait
False,False,False,False,0,0,0,4.0,10.0,,1,no-clickbait
False,False,False,False,0,2,4,4.0,20.94545454545455,,1,clickbait
False,False,False,True,0,1,3,3.5,17.30909090909091,,1,no-clickbait
False,False,False,True,0,0,0,8.5,15.915789473684212,,1,clickbait
False,False,False,False,0,2,4,4.0,22.0,,1,clickbait
False,False,False,False,1,3,5,5.0,10.276923076923078,,1,clickbait
False,False,False,False,2,4,6,1.5,16.228571428571428,,1,no-clickbait
False,False,False,False,0,0,1,1.5,27.822222222222223,,1,clickbait
False,False,False,True,2,3,3,4.0,13.466666666666667,,1,no-clickbait
False,False,False,False,0,0,1,3.5,18.0,,1,no-clickbait
False,False,False,False,0,1,2,1.75,24.0,,1,no-clickbait
False,False,False,False,4,7,3,5.5,13.314285714285715,,1,no-clickbait
False,False,False,False,1,3,0,2.5,21.942857142857143,,1,no-clickbait
False,False,False,False,0,1,2,4.5,16.8,,1,no-clickbait
False,False,False,False,0,0,1,10.5,21.709090909090907,,1,no-clickbait
False,False,False,False,0,0,0,8.0,18.02105263157895,,1,clickbait
False,False,False,False,0,1,2,6.0,16.430769230769233,,1,no-clickbait
False,False,False,False,2,5,0,3.0,32.266666666666666,,1,clickbait
False,False,False,False,0,2,6,3.0,30.0,,1,no-clickbait
False,False,True,False,0,0,2,11.0,21.63478260869565,,1,no-clickbait
False,False,False,False,0,0,1,2.0,16.228571428571428,,1,clickbait
False,False,False,True,0,0,4,3.5,22.0,,1,no-clickbait
False,False,False,False,0,1,3,4.0,20.94545454545455,,1,clickbait
False,False,False,False,1,2,4,6.0,10.457142857142857,,1,no-clickbait
False,False,False,False,3,5,2,5.0,22.0,,1,clickbait
False,False,False,True,0,0,5,2.5,15.200000000000001,,1,no-clickbait
False,False,False,False,0,0,0,2.5,10.200000000000001,,1,no-clickbait
False,False,False,False,0,3,5,4.0,17.30909090909091,,1,no-clickbait
False,False,False,False,0,0,2,5.5,24.742857142857144,,1,no-clickbait
False,False,False,False,0,1,5,5.0,20.133333333333333,,1,no-clickbait
False,False,False,False,0,0,0,3.5,14.488888888888889,,1,no-clickbait
False,False,False,False,1,3,2,5.5,16.8,,1,clickbait
False,False,False,False,3,5,3,2.0,30.200000000000003,,1,no-clickbait
False,False,False,False,0,1,2,2.5,25.200000000000003,,1,clickbait
False,False,False,True,0,1,2,2.5,20.200000000000003,,1,no-clickbait
False,False,False,False,0,2,3,6.0,19.02857142857143,,1,no-clickbait
False,False,False,False,0,1,3,1.5,17.73333333333333,,1,no-clickbait
False,False,False,False,0,0,1,3.0,20.200000000000003,,1,no-clickbait
False,False,False,False,0,0,1,5.5,13.353846153846156,,1,no-clickbait
False,True,False,False,2,5,4,4.0,23.46666666666667,,1,clickbait
False,False,False,False,0,3,4,4.0,28.218181818181815,,1,no-clickbait
False,False,False,False,1,4,4,2.5,26.0,,1,clickbait
False,False,False,False,1,7,2,8.0,27.623529411764707,,1,no-clickbait
False,False,False,False,2,6,0,8.0,18.211764705882356,,1,no-clickbait
False,False,False,False,0,1,1,8.0,13.4,,1,no-clickbait
False,False,False,False,0,0,2,4.0,24.581818181818182,,1,clickbait
False,False,False,False,7,9,5,6.0,13.466666666666667,,1,no-clickbait
False,False,False,False,0,3,0,4.0,27.822222222222223,,1,no-clickbait
False,False,False,False,0,2,1,6.5,21.333333333333332,,1,clickbait
False,False,True,False,0,1,0,2.0,16.228571428571428,,1,clickbait
False,False,False,True,0,0,3,4.5,10.133333333333333,,1,no-clickbait
False,False,False,False,6,8,4,5.0,23.46666666666667,,1,no-clickbait
False,False,False,False,0,0,1,4.0,13.672727272727276,,0,clickbait
False,False,False,False,0,2,1,0.5,9.866666666666667,,1,no-clickbait
False,False,False,False,3,4,5,2.0,20.200000000000003,,1,clickbait
False,True,False,False,0,0,0,7.0,15.858823529411765,,1,clickbait
False,False,False,False,0,0,1,1.5,24.400000000000002,,1,clickbait
False,False,False,False,0,1,2,3.0,25.200000000000003,,1,no-clickbait
False,False,False,False,6,8,2,4.0,20.94545454545455,,1,no-clickbait
False,False,False,False,0,1,3,3.5,10.044444444444444,,1,clickbait
False,False,False,False,6,7,2,3.0,27.822222222222223,,1,no-clickbait
False,False,False,False,3,6,3,4.5,17.30909090909091,,1,no-clickbait
False,False,False,True,0,0,0,7.0,18.08888888888889,,1,no-clickbait
False,False,False,False,0,1,2,4.5,27.822222222222223,,1,no-clickbait
False,False,False,False,0,1,4,8.0,23.400000000000002,,1,no-clickbait
False,False,False,False,3,5,2,2.0,27.822222222222223,,1,no-clickbait
False,False,False,False,0,1,2,3.5,13.672727272727276,,1,no-clickbait
False,False,False,False,0,2,2,11.5,20.126315789473683,,1,no-clickbait
False,False,False,False,0,0,0,2.5,30.200000000000003,,1,clickbait
False,False,False,False,0,3,4,4.5,20.94545454545455,,1,no-clickbait
False,False,False,False,0,2,1,4.0,23.46666666666667,,1,no-clickbait
False,False,False,False,1,2,2,2.5,16.228571428571428,,1,no-clickbait
False,False,False,False,0,0,2,5.5,20.900000000000002,,1,no-clickbait
False,False,False,False,0,0,0,4.0,27.822222222222223,,1,clickbait
False,False,False,False,0,1,3,3.0,27.822222222222223,,1,no-clickbait
False,False,False,False,0,0,2,5.5,10.457142857142857,,1,no-clickbait
False,False,False,False,0,1,5,3.5,30.0,,1,clickbait
False,False,False,False,0,0,2,4.5,13.672727272727276,,1,no-clickbait
False,False,False,False,3,4,2,3.5,26.0,,1,no-clickbait
False,False,True,False,0,0,1,3.5,14.488888888888889,,1,no-clickbait
False,False,False,False,0,0,0,8.0,25.270588235294117,,1,no-clickbait
False,False,False,False,0,1,2,5.0,22.0,,1,no-clickbait
False,False,False,False,1,2,5,7.0,18.400000000000002,,1,no-clickbait
False,False,False,False,3,5,3,5.5,16.171428571428574,,1,no-clickbait
False,False,False,False,0,0,1,8.0,13.644444444444446,,1,no-clickbait
False,False,False,False,4,6,3,5.0,24.581818181818182,,1,no-clickbait
False,False,False,False,0,2,4,3.0,25.200000000000003,,1,clickbait
False,False,False,False,0,0,1,2.5,23.37777777777778,,1,no-clickbait
False,False,False,False,0,1,3,4.0,10.0,,1,no-clickbait
False,False,False,False,0,1,2,4.5,13.672727272727276,,1,no-clickbait
False,False,False,False,0,2,1,3.5,22.0,,1,no-clickbait
False,False,False,False,0,0,3,2.0,21.942857142857143,,1,no-clickbait
False,False,False,False,0,1,2,5.0,23.46666666666667,,1,clickbait
False,False,False,False,3,4,4,3.0,27.822222222222223,,1,no-clickbait
False,False,False,False,2,3,3,5.5,26.8,,1,clickbait
False,False,False,False,3,6,11,6.0,18.666666666666668,,1,no-clickbait
False,False,False,False,0,0,2,5.5,20.94545454545455,,1,clickbait
False,False,False,False,0,2,5,8.0,20.126315789473683,,1,no-clickbait
False,False,False,False,0,0,1,4.0,18.0,,1,no-clickbait
False,False,False,False,0,5,3,6.5,21.333333333333332,,1,no-clickbait
False,False,False,False,0,0,1,2.0,11.066666666666666,,1,no-clickbait
False,False,False,False,0,1,0,4.0,22.0,,1,no-clickbait
False,False,False,False,1,2,2,5.0,26.0,,1,no-clickbait
False,False,False,False,0,0,0,2.5,24.400000000000002,,1,no-clickbait
False,False,False,False,5,7,0,5.0,24.742857142857144,,1,no-clickbait
False,False,False,False,0,1,3,4.5,10.036363636363639,,1,clickbait
False,False,False,False,0,0,2,4.5,23.37777777777778,,1,no-clickbait
False,True,False,False,0,1,1,12.5,27.614814814814817,,1,clickbait
False,False,False,False,0,0,2,2.5,10.200000000000001,,1,no-clickbait
False,False,False,False,0,0,1,3.0,31.066666666666663,,1,no-clickbait
False,False,False,False,3,4,1,3.5,23.37777777777778,,1,no-clickbait
False,False,False,False,0,1,5,5.5,16.0,,1,clickbait
False,False,False,False,4,6,5,3.5,18.933333333333334,,1,no-clickbait
False,True,False,False,0,0,2,5.0,19.50769230769231,,1,no-clickbait
False,False,False,False,0,2,7,4.0,17.30909090909091,,1,no-clickbait
False,False,False,False,0,0,2,4.0,26.0,,1,no-clickbait
False,False,False,False,0,2,0,2.0,11.066666666666666,,1,no-clickbait
False,False,False,False,0,0,1,2.0,27.65714285714286,,1,no-clickbait
False,False,False,False,0,3,2,1.75,11.472727272727274,,1,no-clickbait
False,False,False,False,0,1,2,5.5,33.46666666666666,,1,clickbait
False,False,False,False,0,0,2,5.5,10.276923076923078,,1,no-clickbait
False,False,False,False,0,0,0,6.5,16.430769230769233,,1,clickbait
False,False,False,False,0,0,2,6.5,19.50769230769231,,1,no-clickbait
False,False,False,False,0,0,0,6.0,13.314285714285715,,1,clickbait
False,False,False,False,0,0,1,4.0,28.218181818181815,,1,no-clickbait
False,True,False,False,0,0,1,12.5,21.630769230769232,,1,clickbait
False,False,False,False,0,0,0,1.25,16.0,,1,clickbait
False,False,False,False,3,4,2,3.0,10.200000000000001,,1,no-clickbait
False,False,False,False,0,0,1,4.5,22.58461538461539,,1,clickbait
False,False,False,False,0,1,5,7.0,25.900000000000002,,1,clickbait
False,False,False,False,2,6,4,6.5,18.666666666666668,,1,no-clickbait
False,False,True,False,0,1,0,4.0,10.0,,1,no-clickbait
False,False,False,False,0,0,0,4.5,11.854545454545454,,1,no-clickbait
False,False,False,False,0,1,5,4.0,13.466666666666667,,1,no-clickbait
False,False,False,False,0,1,0,4.0,22.0,,1,no-clickbait
False,True,False,False,4,10,1,13.5,26.0,,1,no-clickbait
False,False,False,False,0,0,0,4.0,25.200000000000003,,1,no-clickbait
False,True,False,False,2,4,3,5.0,25.661538461538466,,1,no-clickbait
False,False,False,False,0,1,3,5.0,16.430769230769233,,1,no-clickbait
False,False,False,False,3,5,6,4.0,39.12727272727273,,1,no-clickbait
False,False,False,False,0,1,3,2.5,25.200000000000003,,1,no-clickbait
False,True,True,False,0,0,0,18.0,21.482352941176472,,1,no-clickbait
False,False,False,False,0,0,0,4.0,25.200000000000003,,1,no-clickbait
False,False,False,False,3,5,3,6.0,24.75555555555556,,0,no-clickbait
False,False,False,False,2,5,0,7.0,27.6,,1,no-clickbait
False,False,False,False,0,1,4,4.5,27.822222222222223,,1,no-clickbait
False,False,False,False,2,5,4,5.0,22.58461538461539,,1,no-clickbait
False,False,False,False,1,5,0,2.0,15.200000000000001,,1,no-clickbait
False,False,False,False,0,1,1,5.0,13.466666666666667,,1,clickbait
False,False,True,False,0,2,1,6.0,16.8,,1,no-clickbait
False,False,False,False,2,4,2,3.5,22.0,,1,no-clickbait
False,False,False,False,1,2,5,4.5,17.30909090909091,,1,no-clickbait
False,False,False,False,3,5,2,3.5,24.581818181818182,,1,no-clickbait
False,False,False,False,3,5,0,4.0,20.133333333333333,,1,no-clickbait
False,False,False,False,0,0,4,3.0,40.2,,1,no-clickbait
False,False,False,False,0,0,3,1.5,12.0,,1,no-clickbait
False,False,False,False,0,0,0,1.0,31.066666666666663,,1,no-clickbait
False,False,False,False,0,0,3,5.0,21.885714285714286,,1,clickbait
False,False,False,False,0,0,0,3.0,18.0,,1,no-clickbait
False,False,False,False,0,1,2,4.0,20.200000000000003,,1,clickbait
False,False,False,False,0,1,5,2.0,27.65714285714286,,1,no-clickbait
False,False,False,False,1,2,2,6.5,20.564705882352943,,1,no-clickbait
False,False,False,False,0,0,0,3.5,20.133333333333333,,1,no-clickbait
False,False,False,False,1,3,4,3.5,24.581818181818182,,1,no-clickbait
False,False,False,False,3,5,2,5.0,23.46666666666667,,1,no-clickbait
False,False,False,False,0,0,2,1.0,23.6,,1,no-clickbait
False,False,False,False,2,4,2,4.0,20.94545454545455,,1,no-clickbait
False,False,False,False,0,0,1,3.5,20.133333333333333,,1,clickbait
False,False,False,False,0,0,1,4.5,13.672727272727276,,1,no-clickbait
False,True,False,False,0,1,2,7.0,22.53333333333333,,1,no-clickbait
False,False,True,False,0,1,2,6.5,13.353846153846156,,1,no-clickbait
False,False,False,False,0,2,5,6.0,20.133333333333333,,1,no-clickbait
False,False,True,False,1,3,2,7.0,18.400000000000002,,1,no-clickbait
False,True,False,False,4,6,2,5.0,19.50769230769231,,1,no-clickbait
False,False,False,False,0,2,3,4.5,20.133333333333333,,1,no-clickbait
False,False,False,False,0,3,6,2.5,25.200000000000003,,1,clickbait
False,False,False,False,1,3,5,2.0,20.200000000000003,,1,no-clickbait
False,False,False,False,0,0,1,5.0,18.666666666666668,,1,no-clickbait
False,False,False,False,0,0,1,4.0,22.0,,1,no-clickbait
False,False,False,False,1,3,1,2.0,14.4,,1,no-clickbait
False,False,False,False,0,1,6,3.0,18.933333333333334,,1,clickbait
False,False,True,False,0,1,3,5.5,21.333333333333332,,1,no-clickbait
False,False,False,False,0,0,2,3.0,15.200000000000001,,1,clickbait
False,False,False,False,0,1,2,5.0,16.430769230769233,,1,no-clickbait
False,False,False,False,0,0,2,5.5,26.666666666666664,,1,no-clickbait
False,False,False,False,2,3,3,2.0,15.200000000000001,,1,no-clickbait
False,False,False,False,0,0,3,4.0,14.0,,1,no-clickbait
False,True,False,False,2,5,1,6.0,21.333333333333332,,1,no-clickbait
False,False,False,False,2,5,0,5.0,20.133333333333333,,1,no-clickbait
False,False,False,False,0,2,1,6.5,17.30909090909091,,1,no-clickbait
False,False,False,False,0,3,1,4.5,10.036363636363639,,1,no-clickbait
False,False,True,False,7,8,1,4.5,16.8,,1,no-clickbait
False,False,True,False,2,3,2,7.5,18.666666666666668,,1,clickbait
False,False,False,False,7,8,2,2.5,32.266666666666666,,1,no-clickbait
False,False,False,True,0,1,5,2.0,21.942857142857143,,1,clickbait
False,False,False,False,1,2,4,6.0,16.0,,1,clickbait
False,False,False,False,1,2,1,1.5,29.866666666666664,,1,no-clickbait
False,False,False,False,2,4,3,4.0,26.0,,1,no-clickbait
False,False,False,False,3,5,0,4.5,20.94545454545455,,1,no-clickbait
False,False,False,False,0,2,4,4.0,17.30909090909091,,1,no-clickbait
False,False,False,False,0,0,1,4.0,30.0,,1,clickbait
False,False,False,False,2,4,4,4.5,31.854545454545452,,1,no-clickbait
False,False,True,False,0,0,0,3.0,10.200000000000001,,1,clickbait
False,False,False,False,1,5,7,5.5,24.581818181818182,,1,no-clickbait
False,False,False,False,2,3,5,4.5,24.581818181818182,,1,no-clickbait
False,False,False,False,0,0,1,6.5,20.133333333333333,,1,no-clickbait
False,False,False,False,2,4,6,3.0,27.822222222222223,,1,no-clickbait
False,False,False,False,0,0,1,6.5,20.564705882352943,,1,no-clickbait
False,False,False,False,0,0,3,5.5,16.430769230769233,,1,no-clickbait
False,False,False,True,0,0,2,3.0,14.0,,1,clickbait
False,False,False,False,2,4,6,4.5,16.8,,1,clickbait
False,False,False,False,0,0,2,4.5,14.488888888888889,,1,no-clickbait
False,False,False,False,0,2,2,6.5,20.564705882352943,,1,no-clickbait
False,False,False,False,0,0,1,3.0,15.200000000000001,,1,no-clickbait
False,True,False,False,0,0,1,3.0,18.0,,1,clickbait
False,False,False,False,0,0,3,5.0,23.37777777777778,,1,clickbait
False,False,False,False,0,1,4,6.5,24.75555555555556,,1,no-clickbait
False,True,False,False,2,3,3,5.0,10.133333333333333,,1,no-clickbait
False,False,False,False,2,4,7,4.5,26.8,,1,no-clickbait
False,False,False,False,1,4,0,6.0,20.133333333333333,,1,no-clickbait
False,False,False,False,1,3,6,5.0,23.46666666666667,,1,no-clickbait
False,False,False,False,2,5,7,3.0,26.0,,1,no-clickbait
False,False,False,False,2,5,0,5.5,34.0,,1,no-clickbait
False,False,False,False,0,0,0,2.5,7.6571428571428575,,1,no-clickbait
False,False,False,False,0,1,1,1.5,23.6,,1,no-clickbait
False,False,False,True,1,2,0,4.5,10.133333333333333,,1,no-clickbait
False,False,False,False,0,1,3,4.5,22.58461538461539,,1,no-clickbait
False,False,False,False,0,0,2,4.5,23.46666666666667,,1,clickbait
False,False,False,False,4,6,3,4.5,20.94545454545455,,1,no-clickbait
False,False,False,False,1,2,3,4.0,20.94545454545455,,1,no-clickbait
False,False,False,False,0,0,2,5.5,19.02857142857143,,0,no-clickbait
False,False,False,False,0,1,7,3.0,27.822222222222223,,1,no-clickbait
False,False,False,False,0,0,0,8.0,15.866666666666667,,1,no-clickbait
False,False,False,False,0,3,6,6.0,21.885714285714286,,1,no-clickbait
False,False,False,False,2,5,0,5.0,31.854545454545452,,1,clickbait
False,False,False,False,0,0,0,3.5,15.200000000000001,,1,no-clickbait
False,False,False,False,0,0,1,3.5,27.822222222222223,,1,no-clickbait
False,False,False,False,0,0,3,3.0,18.933333333333334,,1,no-clickbait
False,False,False,False,2,5,8,3.0,26.0,,1,clickbait
False,False,False,False,0,0,0,3.5,10.044444444444444,,1,no-clickbait
False,False,False,False,1,2,4,8.0,16.0,,1,clickbait
False,False,False,False,0,0,5,5.5,19.50769230769231,,1,no-clickbait
False,False,False,False,2,3,6,7.0,20.900000000000002,,1,no-clickbait
False,False,False,False,0,0,1,6.0,18.666666666666668,,1,clickbait
False,False,False,False,0,1,3,4.0,18.0,,1,clickbait
False,False,False,False,0,0,1,7.0,18.211764705882356,,1,no-clickbait
False,False,False,True,0,2,4,3.5,14.0,,1,clickbait
False,False,False,False,2,4,4,6.0,20.133333333333333,,1,no-clickbait
False,False,False,False,0,0,2,4.0,26.0,,1,no-clickbait
False,False,False,False,1,4,7,1.5,33.371428571428574,,1,no-clickbait
False,False,False,False,0,0,2,3.5,20.200000000000003,,1,no-clickbait
False,False,False,False,3,6,2,5.5,21.885714285714286,,1,clickbait
False,False,False,False,0,1,3,3.5,20.200000000000003,,1,clickbait
False,False,False,False,0,0,1,2.0,10.514285714285714,,1,no-clickbait
False,False,False,False,1,2,4,5.0,13.466666666666667,,1,no-clickbait
False,False,False,False,2,4,2,3.0,22.0,,1,no-clickbait
False,False,False,False,0,1,4,3.5,17.30909090909091,,1,no-clickbait
False,False,False,False,2,4,3,5.5,39.12727272727273,,1,clickbait
False,False,False,False,0,0,0,7.0,21.333333333333332,,1,no-clickbait
False,False,False,False,3,5,6,3.0,23.46666666666667,,1,no-clickbait
False,False,False,False,0,1,4,4.0,14.0,,1,no-clickbait
False,False,True,False,0,0,0,3.5,14.488888888888889,,1,no-clickbait
False,False,False,False,0,0,0,4.0,22.0,,1,no-clickbait
False,False,False,True,2,3,2,1.5,20.0,,1,no-clickbait
False,False,False,False,0,0,0,4.5,10.036363636363639,,1,no-clickbait
False,True,False,False,1,2,1,13.0,23.200000000000003,,1,no-clickbait
False,False,False,False,2,3,4,3.0,15.200000000000001,,1,clickbait
False,False,False,False,0,0,0,4.0,14.0,,1,no-clickbait
False,True,False,False,3,6,0,7.5,20.564705882352943,,1,no-clickbait
False,False,False,False,1,3,5,2.0,25.200000000000003,,1,no-clickbait
False,False,False,False,3,5,2,5.5,22.58461538461539,,1,no-clickbait
False,False,True,False,0,0,1,4.0,19.50769230769231,,1,no-clickbait
False,False,False,False,0,1,0,6.0,16.8,,1,no-clickbait
False,False,False,True,0,0,0,3.0,5.2,,1,no-clickbait
False,False,False,False,0,2,1,2.5,25.200000000000003,,1,no-clickbait
False,False,False,False,1,3,3,4.5,13.672727272727276,,1,no-clickbait
False,True,False,False,0,0,2,13.5,17.485714285714288,,1,no-clickbait
False,False,False,False,0,0,3,4.0,26.8,,1,clickbait
False,True,False,False,0,2,6,6.5,25.900000000000002,,1,no-clickbait
False,False,False,False,3,6,8,5.0,19.50769230769231,,1,clickbait
False,False,False,False,3,5,0,4.5,26.0,,1,no-clickbait
False,False,False,False,0,0,0,5.5,19.50769230769231,,1,clickbait
False,False,False,False,7,9,2,5.5,13.353846153846156,,1,no-clickbait
False,False,False,False,4,6,4,8.0,29.976470588235294,,1,clickbait
False,False,False,False,1,3,1,3.0,20.200000000000003,,1,no-clickbait
False,False,False,False,0,1,6,4.0,14.0,,1,no-clickbait
False,False,False,False,0,2,2,4.0,20.94545454545455,,1,clickbait
False,False,False,False,0,0,1,2.5,35.2,,1,clickbait
False,False,False,False,4,7,3,6.0,23.400000000000002,,1,no-clickbait
False,False,False,False,0,0,0,5.5,20.94545454545455,,1,no-clickbait
False,False,False,False,4,6,3,4.0,28.218181818181815,,1,no-clickbait
False,False,False,False,0,0,1,3.0,20.94545454545455,,1,no-clickbait
False,False,False,False,1,2,1,4.5,17.30909090909091,,1,no-clickbait
False,True,True,False,0,0,0,9.0,18.156521739130437,,1,no-clickbait
False,False,False,False,0,0,0,2.5,18.933333333333334,,1,no-clickbait
False,False,False,False,7,9,3,7.0,23.400000000000002,,1,no-clickbait
False,False,False,True,0,1,1,3.0,18.933333333333334,,1,no-clickbait
False,False,False,False,0,1,1,2.5,18.933333333333334,,1,clickbait
False,False,False,False,0,1,3,5.0,27.6,,1,no-clickbait
False,False,False,False,0,0,1,4.5,20.94545454545455,,1,clickbait
False,True,False,False,2,4,2,4.0,17.30909090909091,,1,clickbait
False,False,False,False,2,4,8,4.5,16.430769230769233,,1,no-clickbait
False,False,False,False,4,7,3,5.5,28.400000000000002,,1,no-clickbait
False,False,False,False,0,1,3,3.5,18.933333333333334,,1,no-clickbait
False,False,False,False,3,6,4,5.5,20.94545454545455,,1,no-clickbait
False,False,False,False,1,2,1,5.5,13.353846153846156,,1,no-clickbait
False,False,False,False,1,2,3,1.5,29.866666666666664,,1,clickbait
False,False,True,False,0,0,5,4.0,18.0,,1,clickbait
False,False,False,False,3,5,0,3.5,14.488888888888889,,1,no-clickbait
False,False,False,False,1,5,2,5.0,14.0,,1,no-clickbait
False,False,False,False,0,2,8,3.0,24.581818181818182,,1,clickbait
False,False,False,False,0,4,7,5.5,19.50769230769231,,1,clickbait
False,False,False,False,0,1,4,6.5,16.171428571428574,,1,no-clickbait
False,False,False,False,4,7,6,6.5,13.333333333333336,,1,clickbait
False,False,False,False,0,0,2,5.0,19.50769230769231,,1,no-clickbait
False,False,False,False,4,6,2,3.5,27.822222222222223,,1,no-clickbait
False,False,False,False,1,3,4,4.5,13.672727272727276,,1,no-clickbait
False,True,False,False,1,3,3,5.5,16.171428571428574,,1,no-clickbait
False,False,False,False,0,0,3,3.5,23.37777777777778,,1,no-clickbait
False,False,False,False,1,3,0,2.0,10.514285714285714,,1,no-clickbait
False,False,False,False,0,0,2,4.0,14.0,,1,no-clickbait
False,False,False,False,0,0,3,4.5,20.94545454545455,,0,clickbait
False,False,False,False,3,5,3,3.0,23.37777777777778,,1,clickbait
False,False,False,False,3,6,6,3.0,30.0,,1,no-clickbait
False,False,False,False,0,0,1,1.5,12.0,,1,no-clickbait
False,False,False,False,0,0,0,3.5,10.044444444444444,,1,no-clickbait
False,False,False,False,0,0,1,4.0,13.466666666666667,,1,no-clickbait
False,False,False,False,3,6,3,4.0,18.0,,1,no-clickbait
False,False,False,False,0,2,4,6.5,26.4421052631579,,0,no-clickbait
False,True,False,False,0,1,1,2.25,13.830769230769233,,1,clickbait
False,False,False,False,3,5,8,7.0,8.4,,1,no-clickbait
False,False,False,False,0,0,1,5.5,22.58461538461539,,1,clickbait
False,False,False,False,0,1,3,3.5,10.0,,1,no-clickbait
False,False,False,False,1,2,1,3.5,27.822222222222223,,1,no-clickbait
False,False,False,True,0,1,1,1.0,3.6,,1,no-clickbait
False,False,False,False,0,0,0,2.0,33.371428571428574,,1,no-clickbait
False,False,False,False,0,1,7,6.5,16.0,,1,clickbait
False,False,False,False,0,0,0,3.5,20.200000000000003,,1,no-clickbait
False,False,True,False,1,3,4,6.5,20.900000000000002,,1,no-clickbait
False,False,False,False,0,1,0,4.0,26.0,,1,no-clickbait
False,False,False,False,0,2,3,4.5,20.94545454545455,,1,no-clickbait
False,False,False,False,0,4,0,3.0,27.822222222222223,,1,no-clickbait
False,False,False,False,0,1,3,4.5,10.036363636363639,,1,no-clickbait
False,False,False,False,1,2,1,2.0,30.0,,1,no-clickbait
False,False,False,False,0,1,1,2.0,36.0,,1,clickbait
False,False,False,False,0,2,5,5.0,23.46666666666667,,1,no-clickbait
False,True,False,False,3,6,2,6.0,16.171428571428574,,1,no-clickbait
False,False,False,False,3,5,3,1.25,20.0,,1,no-clickbait
False,False,False,False,1,2,6,3.5,10.036363636363639,,1,no-clickbait
False,False,False,False,0,2,1,4.0,24.581818181818182,,1,no-clickbait
False,False,True,False,0,0,1,8.5,18.072727272727274,,1,no-clickbait
False,False,False,False,0,0,1,3.0,22.0,,1,clickbait
False,False,False,False,0,0,1,5.0,26.8,,1,no-clickbait
False,False,False,False,0,2,4,6.0,20.133333333333333,,1,no-clickbait
False,False,False,True,0,0,1,6.5,10.276923076923078,,1,clickbait
False,False,False,False,1,3,2,4.0,10.0,,1,no-clickbait
False,False,False,False,3,5,3,1.5,25.200000000000003,,1,no-clickbait
False,True,False,False,0,1,2,2.0,27.822222222222223,,1,no-clickbait
False,False,False,False,1,5,9,3.5,17.7,,1,no-clickbait
